2019-05-28 10:00:00,16.51
2019-05-28 10:15:00,14.16
2019-05-28 10:30:00,18.83
2019-05-28 10:45:00,19.08
2019-05-28 11:00:00,16.16
2019-05-28 11:15:00,19.87
2019-05-28 11:30:00,24.09
2019-05-28 11:45:00,34.86
2019-05-28 12:00:00,32.73
2019-05-28 12:15:00,32.07
2019-05-28 12:30:00,31.29
2019-05-28 12:45:00,28.99
2019-05-28 13:00:00,27.94
2019-05-28 13:15:00,19.39
2019-05-28 13:30:00,23.22
2019-05-28 13:45:00,20.07
2019-05-28 14:00:00,17.15
2019-05-28 14:15:00,17.25
2019-05-28 14:30:00,22.28
2019-05-28 14:45:00,23.95
2019-05-28 15:00:00,24.37
2019-05-28 15:15:00,22.07
2019-05-28 15:30:00,24.71
2019-05-28 15:45:00,30.54
2019-05-28 16:00:00,28.43
2019-05-28 16:15:00,24.11
2019-05-28 16:30:00,27.25
2019-05-28 16:45:00,20.31
2019-05-28 17:00:00,21.99
2019-05-28 17:15:00,20.97
2019-05-28 17:30:00,23.65
2019-05-28 17:45:00,19.80
2019-05-28 18:00:00,23.43
2019-05-28 18:15:00,21.42
2019-05-28 18:30:00,26.00
2019-05-28 18:45:00,22.94
2019-05-28 19:00:00,24.33
2019-05-28 19:15:00,19.49
2019-05-28 19:30:00,21.28
2019-05-28 19:45:00,17.34
2019-05-28 20:00:00,12.89
2019-05-28 20:15:00,14.82
2019-05-28 20:30:00,14.98
2019-05-28 20:45:00,13.45
2019-05-28 21:00:00,18.36
2019-05-28 21:15:00,16.58
2019-05-28 21:30:00,13.81
2019-05-28 21:45:00,16.82
2019-05-28 22:00:00,16.49
2019-05-28 22:15:00,14.31
2019-05-28 22:30:00,20.69
2019-05-28 22:45:00,13.44
2019-05-28 23:00:00,14.58
2019-05-28 23:15:00,26.30
2019-05-28 23:30:00,28.80
2019-05-28 23:45:00,29.45
2019-05-29 00:00:00,35.43
2019-05-29 00:15:00,33.27
2019-05-29 00:30:00,32.73
2019-05-29 00:45:00,31.16
2019-05-29 01:00:00,29.88
2019-05-29 01:15:00,26.08
2019-05-29 01:30:00,20.83
2019-05-29 01:45:00,25.15
2019-05-29 02:00:00,20.83
2019-05-29 02:15:00,20.58
2019-05-29 02:30:00,25.55
2019-05-29 02:45:00,23.85
2019-05-29 03:00:00,25.29
2019-05-29 03:15:00,23.90
2019-05-29 03:30:00,24.25
2019-05-29 03:45:00,21.01
2019-05-29 04:00:00,24.51
2019-05-29 04:15:00,23.02
2019-05-29 04:30:00,28.36
2019-05-29 04:45:00,30.37
2019-05-29 05:00:00,28.08
2019-05-29 05:15:00,31.22
2019-05-29 05:30:00,26.46
2019-05-29 05:45:00,25.22
2019-05-29 06:00:00,22.25
2019-05-29 06:15:00,18.90
2019-05-29 06:30:00,14.27
2019-05-29 06:45:00,13.01
2019-05-29 07:00:00,6.12
2019-05-29 07:15:00,7.80
2019-05-29 07:30:00,9.03
2019-05-29 07:45:00,11.35
2019-05-29 08:00:00,7.43
2019-05-29 08:15:00,8.66
2019-05-29 08:30:00,12.11
2019-05-29 08:45:00,3.95
2019-05-29 09:00:00,7.85
2019-05-29 09:15:00,11.97
2019-05-29 09:30:00,11.15
2019-05-29 09:45:00,7.28
2019-05-29 10:00:00,8.07
2019-05-29 10:15:00,8.20
2019-05-29 10:30:00,11.76
2019-05-29 10:45:00,7.78
2019-05-29 11:00:00,8.29
2019-05-29 11:15:00,8.62
2019-05-29 11:30:00,9.21
2019-05-29 11:45:00,7.52
2019-05-29 12:00:00,9.60
2019-05-29 12:15:00,7.67
2019-05-29 12:30:00,4.77
2019-05-29 12:45:00,7.16
2019-05-29 13:00:00,8.85
2019-05-29 13:15:00,12.72
2019-05-29 13:30:00,20.78
2019-05-29 13:45:00,29.51
2019-05-29 14:00:00,32.90
2019-05-29 14:15:00,33.00
2019-05-29 14:30:00,31.96
2019-05-29 14:45:00,25.87
2019-05-29 15:00:00,26.00
2019-05-29 15:15:00,22.63
2019-05-29 15:30:00,20.91
2019-05-29 15:45:00,24.33
2019-05-29 16:00:00,19.91
2019-05-29 16:15:00,17.48
2019-05-29 16:30:00,21.03
2019-05-29 16:45:00,21.29
2019-05-29 17:00:00,19.40
2019-05-29 17:15:00,21.96
2019-05-29 17:30:00,17.60
2019-05-29 17:45:00,24.41
2019-05-29 18:00:00,19.75
2019-05-29 18:15:00,25.14
2019-05-29 18:30:00,22.55
2019-05-29 18:45:00,20.99
2019-05-29 19:00:00,18.67
2019-05-29 19:15:00,16.37
2019-05-29 19:30:00,11.52
2019-05-29 19:45:00,8.10
2019-05-29 20:00:00,6.53
2019-05-29 20:15:00,3.64
2019-05-29 20:30:00,7.44
2019-05-29 20:45:00,11.49
2019-05-29 21:00:00,8.37
2019-05-29 21:15:00,7.95
2019-05-29 21:30:00,8.53
2019-05-29 21:45:00,6.75
2019-05-29 22:00:00,7.07
2019-05-29 22:15:00,8.79
2019-05-29 22:30:00,11.62
2019-05-29 22:45:00,11.25
2019-05-29 23:00:00,6.50
2019-05-29 23:15:00,9.67
2019-05-29 23:30:00,10.56
2019-05-29 23:45:00,7.79
